Timestamp,Ref.,Weight,Number
12/6/24 07:39,D15L06,0.351,1
12/6/24 07:09,H15L05,0,0
12/6/24 07:16,H15L09,0.0941,2
12/6/24 07:00,H15L01,0.0036,1
12/6/24 07:05,H15L03,0.0015,1
12/6/24 07:15,H15L08,0,0
12/6/24 07:42,D15L08,0.0277,1
12/6/24 07:36,D15L04,0,0
12/6/24 07:37,D15L05,0,0
12/6/24 07:30,D15L01,0,0
12/6/24 07:45,D15L10,0,0
12/6/24 07:35,D15L03,0,0
12/6/24 07:43,D15L09,0.0778,1
12/6/24 07:18,H15L10,0,0
12/6/24 07:12,H15L07,0.2187,2
12/6/24 07:01,H15L02,0,0
12/6/24 07:08,H15L04,0.0552,3
12/6/24 09:37,Q17L08,0,0
12/6/24 09:33,Q17L05,0.1756,5
12/6/24 08:42,K18L06,0.0311,1
12/6/24 08:47,K18L09,0,0
12/6/24 08:46,K18L08,0.0585,4
12/6/24 08:38,K18L03,0.0061,2
12/6/24 08:33,K18L01,0.0088,2
12/6/24 08:37,K18L02,0.0252,1
12/6/24 08:45,K18L07,0.0133,5
12/6/24 09:36,Q17L07,0.2618,5
12/6/24 08:40,K18L04,0,0
12/6/24 09:32,Q17L04,0.1041,1
12/6/24 09:40,Q17L10,0,0
12/6/24 09:30,Q17L03,0.0831,2
12/6/24 09:35,Q17L06,0.0066,1
12/6/24 09:29,Q17L02,0.732,1
12/6/24 09:25,Q17L01,0.0968,2
12/6/24 09:39,Q17L09,0,0
12/6/24 08:49,K18L10,0.00156,1
12/6/24 08:41,K18L05,0,0
12/6/24 10:18,P15L03,0,0
12/6/24 10:24,P15L07,0.046,1
12/6/24 10:25,P15L08,0.0155,3
12/6/24 10:26,P15L09,0.0044,1
12/6/24 10:28,P15L10,0.0062,2
12/6/24 10:22,P15L06,0.0099,1
12/6/24 10:16,P15L02,0,0
12/6/24 10:15,P15L01,0.0185,4
12/6/24 10:21,P15L05,0.0083,2
12/6/24 10:19,P15L04,0,0
