Timestamp,Ref.,Weight,Number,,,,
3/12/24 15:35,J13L06,0.0202,6,,,,
3/12/24 15:37,J13L05,0.0033,2,,,,
4/12/24 07:39,J13L01,0.0033,2,,,,
3/12/24 11:46,J13L02,0.0709,3,,,,
4/12/24 07:27,J13L10,0.1079,3,,,,
3/12/24 15:38,J13L04,0.0059,2,,,,
4/12/24 07:30,J13L08,0.0062,2,,,,
3/12/24 15:31,J13L09,0.0054,1,,,,
3/12/24 19:40,J13L02,0.3375,7,,,,
3/12/24 15:34,J13L07,0.0044,2,,,,
3/12/24 19:41,J13L01,0.0092,6,,,,
3/12/24 19:31,J13L09,0.0034,2,,,,
3/12/24 19:30,J13L10,0.0252,3,,,,
3/12/24 11:47,J13L01,0.0987,3,,,,
4/12/24 07:36,J13L03,0.0658,1,,,,
3/12/24 11:42,J13L05,0.0044,3,,,,
3/12/24 19:34,J13L07,0.0355,3,,,,
4/12/24 07:32,J13L06,0.0023,1,,,,
3/12/24 11:45,J13L04,0.0459,1,,,,
4/12/24 07:38,J13L09,0.0363,2,,,,
3/12/24 19:36,J13L05,0.0798,1,,,,
3/12/24 11:37,J13L08,0.0119,2,,,,
3/12/24 19:32,J13L08,0.0256,3,,,,
3/12/24 11:35,J13L10,0.0337,8,,,,
3/12/24 19:39,J13L03,0.0985,3,,,,
3/12/24 19:35,J13L06,0.0499,3,,,,
3/12/24 19:38,J13L04,0.0421,2,,,,
3/12/24 19:09,J15L04,0.0175,2,,,,
3/12/24 19:04,J15L07,0.0664,1,,,,
3/12/24 15:03,J15L07,0.0052,2,,,,
3/12/24 15:00,J15L10,0.0408,2,,,,
3/12/24 15:13,J15L01,0.0047,2,,,,
4/12/24 07:10,J15L02,0.0029,1,,,,
3/12/24 17:39,L17L01,0.0239,1,,,,
4/12/24 07:01,J15L09,0.0391,1,,,,
3/12/24 15:07,J15L05,0.0039,1,,,,
3/12/24 19:00,J15L10,0.0479,3,,,,
3/12/24 19:10,J15L03,0.0027,1,,,,
4/12/24 07:08,J15L04,0.0886,4,,,,
3/12/24 19:07,J15L05,0.0348,8,,,,
4/12/24 07:00,J15L10,0.0878,6,,,,
3/12/24 11:07,J15L05,0.0213,7,,,,
3/12/24 11:12,J15L01,0.0038,2,,,,
3/12/24 11:00,J15L10,0.0126,1,,,,
3/12/24 11:06,J15L06,0.0163,2,,,,
3/12/24 11:05,J15L07,0.0355,1,,,,
3/12/24 19:12,J15L01,0.0054,1,,,,
4/12/24 07:05,J15L06,0.0307,1,,,,
3/12/24 11:11,J15L02,0.0088,5,,,,
3/12/24 11:08,J15L04,0.0045,4,,,,
4/12/24 07:03,J15L08,0.0396,1,,,,
3/12/24 11:02,J15L09,0.0426,1,,,,
4/12/24 07:06,J15L05,0.0152,1,,,,
3/12/24 11:10,J15L03,0.0047,2,,,,
3/12/24 11:03,J15L08,0.0051,1,,,,
3/12/24 15:08,J15L04,0.0117,2,,,,
3/12/24 17:34,L17L05,0.0165,1,,,,
3/12/24 17:31,L17L08,0.0186,2,,,,
3/12/24 21:47,L17L05,0.0107,7,,,,
3/12/24 17:37,L17L03,0.0096,3,,,,
3/12/24 17:28,L17L10,0.0077,3,,,,
3/12/24 17:29,L17L09,0.0102,1,,,,
3/12/24 17:32,L17L07,0.0187,2,,,,
3/12/24 17:33,L17L06,0.0134,4,,,,
3/12/24 21:41,L17L10,0.0122,3,,,,
3/12/24 17:36,L17L04,0.0218,3,,,,
3/12/24 21:50,L17L03,0.0103,6,,,,
3/12/24 21:42,L17L09,0.0079,7,,,,
3/12/24 21:49,L17L04,0.0052,4,,,,
3/12/24 13:42,L17L06,0.0216,7,,,,
4/12/24 09:37,L17L06,0.0159,2,,,,
3/12/24 21:46,L17L06,0.0052,4,,,,
3/12/24 13:40,L17L08,0.0038,1,,,,
3/12/24 13:46,L17L03,0.0073,2,,,,
3/12/24 13:41,L17L07,0.0155,2,,,,
3/12/24 13:43,L17L05,0.0123,4,,,,
4/12/24 09:39,L17L04,0.1569,5,,,,
4/12/24 09:35,L17L07,0.0847,6,,,,
4/12/24 09:42,L17L01,0.0053,3,,,,
4/12/24 09:41,L17L02,0.1025,4,,,,
3/12/24 13:49,L17L01,0.0071,3,,,,
4/12/24 09:33,L17L08,0.0527,1,,,,
4/12/24 09:38,L17L05,0.0979,5,,,,
4/12/24 09:40,L17L03,0.0062,1,,,,
4/12/24 09:32,L17L09,0.0496,1,,,,
4/12/24 09:06,O18L02,4.1939,3,,,,
4/12/24 09:30,L17L10,1.7693,1,,,,
4/12/24 08:59,O18L07,1.6041,2,,,,
4/12/24 07:09,J15L03,0,0,,,,
4/12/24 09:03,O18L04,0,0,,,,  
3/12/24 20:12,L15L07,0,0,,,,
3/12/24 19:03,J15L08,0,0,,,,
3/12/24 16:54,O18L09,0,0,,,,
4/12/24 07:35,J13L04,0,0,,,,
4/12/24 07:38,J13L02,0,0,,,,
3/12/24 16:57,O18L07,0,0,,,,
3/12/24 17:38,L17L02,0,0,,,,
3/12/24 15:01,J15L09,0,0,,,,
3/12/24 19:11,J15L02,0,0,,,,
3/12/24 15:10,J15L03,0,0,,,,
4/12/24 07:11,J15L01,0,0,,,,
4/12/24 08:12,L15L06,0,0,,,,
3/12/24 19:06,J15L06,0,0,,,,
4/12/24 08:17,L15L02,0,0,,,,
3/12/24 21:06,O18L06,0,0,,,,
4/12/24 08:14,L15L05,0,0,,,,
4/12/24 08:15,L15L04,0,0,,,,
3/12/24 11:40,J13L06,0,0,,,,
3/12/24 11:39,J13L07,0,0,,,,
3/12/24 11:36,J13L09,0,0,,,,
3/12/24 11:44,J13L03,0,0,,,,
3/12/24 21:45,L17L07,0,0,,,,
3/12/24 21:44,L17L08,0,0,,,,
3/12/24 21:52,L17L02,0,0,,,,
3/12/24 21:53,L17L01,0,0,,,,
3/12/24 19:02,J15L09,0,0,,,,
4/12/24 07:04,J15L07,0,0,,,,
4/12/24 08:57,O18L08,0,0,,,,
3/12/24 21:08,O18L04,0,0,,,,
3/12/24 15:02,J15L08,0,0,,,,
3/12/24 15:11,J15L02,0,0,,,,
3/12/24 15:05,J15L06,0,0,,,,
3/12/24 15:30,J13L10,0,0,,,,
3/12/24 15:33,J13L08,0,0,,,,
3/12/24 15:41,J13L02,0,0,,,,
3/12/24 16:23,L15L01,0,0,,,,
3/12/24 16:15,L15L07,0,0,,,,
3/12/24 16:12,L15L09,0,0,,,,
3/12/24 16:58,O18L06,0,0,,,,
3/12/24 17:01,O18L04,0,0,,,,
3/12/24 13:38,L17L10,0,0,,,,
3/12/24 13:39,L17L09,0,0,,,,
3/12/24 13:44,L17L04,0,0,,,,
3/12/24 13:49,L17L01,0,0,,,,
,,,,,,,
,,,,,, ,
,,,,,,,
,,,,,,,
,,,,,,,
