Timestamp,Ref.,Weight,Number,,,,
10/9/24 16:59,O18L09,0,0,,,,
10/9/24 15:48,L15L04,0,0,,,,
10/9/24 15:50,L15L02,0,0,,,,
10/9/24 15:40,L15L09,0,0,,,,
10/9/24 15:12,J13L01,0,0,,,,
10/9/24 15:03,J13L08,0,0,,,,
10/9/24 15:42,L15L07,0,0,,,,
10/9/24 15:09,J13L04,0,0,,,,
10/9/24 16:33,L17L03,0,0,,,,
10/9/24 16:28,L17L07,0,0,,,,
10/9/24 16:25,L17L09,0,0,,,,
10/9/24 20:27,L17L05,0,0,,,,
10/9/24 22:00,J15L02,0,0,,,,
10/9/24 20:24,L17L08,0,0,,,,
10/9/24 21:08,O18L04,0,0,,,,
10/9/24 17:39,J15L09,0,0,,,,
10/9/24 20:26,L17L06,0,0,,,,
10/9/24 20:22,L17L10,0,0,,,,
10/9/24 21:56,J15L05,0,0,,,,
10/9/24 19:07,J13L05,0,0,,,,
10/9/24 19:51,L15L07,0,0,,,,
10/9/24 19:04,J13L07,0,0,,,,
10/9/24 21:53,J15L08,0,0,,,,
10/9/24 20:34,L17L01,0,0,,,,
10/9/24 21:12,O18L02,0,0,,,,
10/9/24 21:03,O18L08,0,0,,,,
10/9/24 21:10,O18L03,0,0,,,,
10/9/24 20:23,L17L09,0,0,,,,
10/9/24 21:07,O18L05,0,0,,,,
10/9/24 19:56,L15L03,0,0,,,,
10/9/24 19:08,J13L04,0,0,,,,
10/9/24 15:46,L15L05,0.3365,1,,,,
10/9/24 20:31,L17L03,0.5276,2,,,,
11/9/24 09:02,O18L09,0.1748,5,,,,
11/9/24 09:06,O18L06,0.0049,1,,,,
11/9/24 09:05,O18L07,0.1584,3,,,,
11/9/24 09:12,O18L02,0.0451,2,,,,
11/9/24 09:08,O18L05,0.1679,2,,,,
11/9/24 09:01,O18L10,0.0522,2,,,,
11/9/24 09:03,O18L08,0.0335,1,,,,
11/9/24 09:13,O18L01,0.1607,3,,,,
11/9/24 09:56,J15L03,0.0101,1,,,,
11/9/24 09:54,J15L06,0.0428,2,,,,
11/9/24 09:54,J15L05,0.1865,1,,,,
11/9/24 09:58,J15L01,0.0286,1,,,,
11/9/24 09:49,J15L10,0.0567,2,,,,
11/9/24 09:54,J15L07,0.0388,2,,,,
11/9/24 09:57,J15L02,0.0025,1,,,,
11/9/24 08:31,L17L05,0.0965,5,,,,
11/9/24 08:30,L17L06,0.0817,4,,,,
11/9/24 08:29,L17L07,0.0285,1,,,,
11/9/24 08:28,L17L08,0.0811,3,,,,
11/9/24 08:35,L17L01,0.0767,2,,,,
11/9/24 08:27,L17L09,0.0018,1,,,,
11/9/24 08:33,L17L03,0.0212,1,,,,
11/9/24 08:32,L17L04,0.0546,2,,,,
11/9/24 07:08,J13L05,0.0196,1,,,,
11/9/24 07:02,J13L08,0.0357,3,,,,
11/9/24 07:10,J13L03,0.0807,2,,,,
11/9/24 07:07,J13L06,0.0129,1,,,,
11/9/24 07:09,J13L04,0.2527,2,,,,
11/9/24 07:04,J13L07,0.0936,1,,,,
11/9/24 08:06,L15L01,0.0914,5,,,,
11/9/24 07:59,L15L07,0.0786,2,,,,
11/9/24 07:56,L15L09,0.0104,1,,,,
11/9/24 08:04,L15L02,0.1283,3,,,,
11/9/24 08:01,L15L05,0.0082,2,,,,
11/9/24 09:09,O18L04,0.4615,3,,,,
11/9/24 09:10,O18L03,0.6771,2,,,,
11/9/24 07:57,L15L08,0.2462,5,,,,
11/9/24 09:51,J15L08,0,0,,,,
11/9/24 09:55,J15L04,0,0,,,,
11/9/24 08:26,L17L10,0,0,,,,
11/9/24 08:34,L17L02,0,0,,,,
11/9/24 09:50,J15L09,0,0,,,,
11/9/24 08:02,L15L04,0,0,,,,
11/9/24 08:03,L15L03,0,0,,,,
11/9/24 08:00,L15L06,0,0,,,,
11/9/24 07:55,L15L10,0,0,,,,
11/9/24 07:00,J13L10,0,0,,,,
11/9/24 07:11,J13L01,0,0,,,,
11/9/24 07:10,J13L02,0,0,,,,
11/9/24 07:01,J13L09,0,0,,,,
10/9/24 20:31,L17L03,0,0,,,,
