Timestamp,Ref.,Weight,Number,,,,
22/10/24 13:03,J13L08,0.0126,4,,,,
23/10/24 09:18,J13L04,0.0015,1,,,,
23/10/24 09:14,J13L07,0.0243,3,,,,
23/10/24 09:11,J13L10,0.0214,1,,,,
22/10/24 21:19,J13L05,0.0001,1,,,,
22/10/24 17:07,J13L01,0.0001,2,,,,
23/10/24 09:16,J13L05,0.0013,1,,,,
22/10/24 17:01,J13L07,0.0162,3,,,,
22/10/24 13:10,J13L01,0.0453,3,,,,
22/10/24 17:02,J13L06,0.0079,4,,,,
23/10/24 09:13,J13L08,0.0325,2,,,,
22/10/24 21:21,J13L04,0.0146,1,,,,
23/10/24 09:21,J13L02,0.0014,1,,,,
22/10/24 21:16,J13L08,0.0006,2,,,,
22/10/24 17:00,J13L08,0.0032,1,,,,
22/10/24 17:06,J13L02,0.0008,2,,,,
22/10/24 21:22,J13L03,0.0018,1,,,,
22/10/24 17:03,J13L05,0.0428,4,,,,
22/10/24 16:58,J13L10,0.0013,1,,,,
22/10/24 13:05,J13L06,0.0073,2,,,,
22/10/24 21:25,J13L01,0.0075,3,,,,
22/10/24 21:18,J13L06,0.0164,2,,,,
22/10/24 17:04,J13L04,0.0038,4,,,,
23/10/24 08:34,L15L10,0.0143,1,,,,
23/10/24 08:38,L15L07,0.0179,1,,,,
23/10/24 08:37,L15L08,0.0163,15,,,,
22/10/24 16:27,L15L08,0.0021,2,,,,
23/10/24 08:43,L15L03,0.0145,2,,,,
23/10/24 08:40,L15L05,0.0031,2,,,,
23/10/24 08:35,L15L09,0.0473,2,,,,
23/10/24 08:46,L15L01,0.0017,1,,,,
23/10/24 08:44,L15L02,0.0019,1,,,,
22/10/24 12:34,L15L03,0.1108,3,,,,
22/10/24 16:30,L15L05,0.0004,1,,,,
22/10/24 20:39,L15L08,0.0006,2,,,,
22/10/24 16:26,L15L09,0.0839,9,,,,
22/10/24 12:35,L15L02,0.0001,1,,,,
22/10/24 20:37,L15L09,0.0205,2,,,,
22/10/24 16:25,L15L10,0.0011,1,,,,
22/10/24 16:29,L15L06,0.0055,1,,,,
22/10/24 20:45,L15L03,0.0012,1,,,,
22/10/24 16:28,L15L07,0.0072,1,,,,
22/10/24 12:28,L15L09,0.0195,3,,,,
22/10/24 12:31,L15L06,0.0094,3,,,,
22/10/24 12:27,L15L10,0.0267,1,,,,
22/10/24 12:32,L15L05,0.1322,2,,,,
22/10/24 16:34,L15L01,0.0273,2,,,,
22/10/24 12:33,L15L04,0.0014,1,,,,
22/10/24 16:33,L15L02,0.0025,1,,,,
23/10/24 09:15,J13L06,6.5754,1,,,,
22/10/24 20:42,L15L05,0.7191,1,,,,
23/10/24 09:12,J13L09,0.8679,1,,,,
22/10/24 20:41,L15L06,0.3802,1,,,,
22/10/24 19:02,L17L08,0,0,,,,
22/10/24 21:47,J15L08,0,0,,,,
22/10/24 20:44,L15L04,0,0,,,,
22/10/24 21:24,J13L02,0,0,,,,
22/10/24 20:46,L15L02,0,0,,,,
22/10/24 15:00,L17L10,0,0,,,,
22/10/24 21:14,J13L10,0,0,,,,
22/10/24 15:05,L17L06,0,0,,,,
22/10/24 19:42,O18L09,0,0,,,,
22/10/24 17:05,J13L03,0,0,,,,
22/10/24 15:48,O18L03,0,0,,,,
22/10/24 15:50,O18L01,0,0,,,,
22/10/24 16:31,L15L04,0,0,,,,
22/10/24 21:17,J13L07,0,0,,,,
22/10/24 21:48,J15L07,0,0,,,,
22/10/24 19:01,L17L09,0,0,,,,
22/10/24 15:02,L17L08,0,0,,,,
22/10/24 19:00,L17L10,0,0,,,,
22/10/24 19:09,L17L01,0,0,,,,
22/10/24 11:45,O18L04,0,0,,,,
22/10/24 11:42,O18L06,0,0,,,,
22/10/24 11:38,O18L10,0,0,,,,
22/10/24 13:33,J15L08,0,0,,,,
22/10/24 13:01,J13L10,0,0,,,,
22/10/24 11:03,L17L08,0,0,,,,
22/10/24 15:06,L17L05,0,0,,,,
22/10/24 19:05,L17L05,0,0,,,,
22/10/24 11:07,L17L04,0,0,,,,
22/10/24 11:05,L17L06,0,0,,,,
22/10/24 11:02,L17L09,0,0,,,,
22/10/24 11:06,L17L05,0,0,,,,
22/10/24 13:04,J13L07,0,0,,,,
23/10/24 09:54,J15L02,0,0,,,,
22/10/24 15:01,L17L09,0,0,,,,
22/10/24 13:02,J13L09,0,0,,,,
22/10/24 12:30,L15L07,0,0,,,,
22/10/24 13:31,J15L09,0,0,,,,
22/10/24 12:36,L15L01,0,0,,,,
22/10/24 11:47,O18L02,0,0,,,,
22/10/24 17:36,J15L06,0,0,,,,
22/10/24 16:59,J13L09,0,0,,,,
22/10/24 17:41,J15L01,0,0,,,,
22/10/24 17:32,J15L09,0,0,,,,
22/10/24 19:50,O18L02,0,0,,,,
23/10/24 09:45,J15L09,0,0,,,,
22/10/24 17:34,J15L07,0,0,,,,
22/10/24 16:32,L15L03,0,0,,,,
23/10/24 09:55,J15L01,0,0,,,,
22/10/24 19:48,O18L04,0,0,,,,
22/10/24 15:10,L17L02,0,0,,,,
23/10/24 09:22,J13L01,0,0,,,,
22/10/24 19:43,O18L08,0,0,,,,
23/10/24 09:48,J15L07,0,0,,,,
23/10/24 07:06,L17L06,0,0,,,,
22/10/24 21:15,J13L09,0,0,,,,
22/10/24 15:41,O18L10,0,0,,,,
22/10/24 21:51,J15L05,0,0,,,,
23/10/24 09:44,J15L10,0,0,,,,
22/10/24 15:44,O18L07,0,0,,,,
23/10/24 08:41,L15L04,0,0,,,,
23/10/24 07:52,O18L05,0,0,,,,
23/10/24 07:04,L17L07,0,0,,,,
23/10/24 09:20,J13L03,0,0,,,,
23/10/24 08:39,L15L06,0,0,,,,
22/10/24 20:48,L15L01,0,0,,,,
22/10/24 15:07,L17L04,0,0,,,,
22/10/24 19:04,L17L06,0,0,,,,
22/10/24 21:45,J15L10,0,0,,,,
23/10/24 07:07,L17L05,0,0,,,,
22/10/24 15:47,O18L04,0,0,,,,
22/10/24 19:49,O18L03,0,0,,,,
22/10/24 20:36,L15L10,0,0,,,,
22/10/24 11:46,O18L03,0,0,,,,
23/10/24 07:01,L17L09,0,0,,,,
22/10/24 13:09,J13L02,0,0,,,,
22/10/24 11:41,O18L07,0,0,,,,
22/10/24 13:07,J13L04,0,0,,,,
22/10/24 13:08,J13L03,0,0,,,,
22/10/24 13:30,J15L10,0,0,,,,
22/10/24 19:46,O18L05,0,0,,,,
22/10/24 20:40,L15L07,0,0,,,,
22/10/24 11:00,L17L10,0,0,,,,
22/10/24 11:04,L17L07,0,0,,,,
22/10/24 12:29,L15L08,0,0,,,,
