Timestamp,Ref.,Weight,Number,,,,
26/3/24 19:39,L17L02,0.0418,6,,,,
26/3/24 15:55,L17L02,0.0526,18,,,,
27/3/24 08:14,L17L02,0.1183,2,,,,
26/3/24 11:37,L17L02,0.1908,10,,,,
26/3/24 19:38,L17L03,0.0062,10,,,,
26/3/24 15:53,L17L03,0.0346,7,,,,
26/3/24 11:35,L17L03,0.9852,23,,,,
27/3/24 08:12,L17L03,11.185,21,,,,
26/3/24 15:51,L17L04,0.0129,14,,,,
26/3/24 19:37,L17L04,0.0148,6,,,,
26/3/24 11:34,L17L04,0.0553,33,,,,
27/3/24 08:10,L17L04,0.0801,4,,,,
26/3/24 15:49,L17L05,0.0049,3,,,,
26/3/24 19:36,L17L05,0.0082,3,,,,
26/3/24 11:33,L17L05,0.7443,9,,,,
27/3/24 08:06,L17L05,10.3755,6,,,,
26/3/24 19:34,L17L06,0.0087,4,,,,
27/3/24 08:04,L17L06,0.0212,6,,,,
26/3/24 15:47,L17L06,0.0763,37,,,,
26/3/24 11:31,L17L06,0.8538,288,,,,
26/3/24 19:33,L17L07,0.0102,6,,,,
27/3/24 08:02,L17L07,0.0129,5,,,,
26/3/24 15:45,L17L07,0.0384,19,,,,
26/3/24 11:30,L17L07,0.6048,53,,,,
26/3/24 15:43,L17L08,0.0051,4,,,,
26/3/24 11:29,L17L08,0.0288,9,,,,
26/3/24 19:32,L17L08,0.1306,2,,,,
27/3/24 08:00,L17L08,6.3712,4,,,,
27/3/24 07:59,L17L09,0.0061,2,,,,
26/3/24 19:31,L17L09,0.0072,8,,,,
26/3/24 15:42,L17L09,0.0842,10,,,,
26/3/24 11:28,L17L09,0.6331,182,,,,
26/3/24 15:40,L17L10,0.0038,3,,,,
26/3/24 11:26,L17L10,0.0285,23,,,,
27/3/24 07:56,L17L10,0.2953,6,,,,
26/3/24 19:29,L17L10,0.8591,1,,,,
26/3/24 20:13,O18L01,0.0021,2,,,,
26/3/24 16:34,O18L01,0.0161,4,,,,
26/3/24 12:11,O18L01,0.0549,6,,,,
27/3/24 09:16,O18L01,0.4134,13,,,,
26/3/24 16:32,O18L02,0.0044,1,,,,
27/3/24 09:14,O18L02,0.0114,1,,,,
26/3/24 20:12,O18L02,0.0284,3,,,,
26/3/24 12:10,O18L02,0.4422,13,,,,
26/3/24 20:11,O18L03,0,0,,,,
26/3/24 16:30,O18L03,0.0135,19,,,,
27/3/24 09:12,O18L03,0.0696,2,,,,
26/3/24 12:09,O18L03,1.1877,19,,,,
26/3/24 16:29,O18L04,0.0061,11,,,,
26/3/24 20:10,O18L04,0.0084,2,,,,
27/3/24 09:09,O18L04,0.0462,2,,,,
26/3/24 12:08,O18L04,0.05,15,,,,
26/3/24 20:08,O18L05,0,0,,,,
26/3/24 16:27,O18L05,0.012,10,,,,
27/3/24 09:07,O18L05,0.1617,2,,,,
26/3/24 12:07,O18L05,1.1176,16,,,,
26/3/24 20:07,O18L06,0.0029,2,,,,
26/3/24 16:25,O18L06,0.0081,16,,,,
27/3/24 09:04,O18L06,0.552,1,,,,
26/3/24 12:06,O18L06,2.3969,3,,,,
26/3/24 16:24,O18L07,0.0133,12,,,,
26/3/24 12:04,O18L07,0.0729,10,,,,
26/3/24 20:06,O18L07,1.5624,3,,,,
27/3/24 09:02,O18L07,2.992,4,,,,
26/3/24 20:04,O18L08,0.0045,3,,,,
26/3/24 16:22,O18L08,0.0047,4,,,,
26/3/24 12:03,O18L08,2.5241,7,,,,
27/3/24 08:59,O18L08,3.2826,3,,,,
26/3/24 20:03,O18L09,0.0141,1,,,,
26/3/24 16:21,O18L09,0.0152,4,,,,
26/3/24 12:02,O18L09,2.6524,6,,,,
27/3/24 08:56,O18L09,3.3296,33,,,,
26/3/24 20:02,O18L10,0.0046,3,,,,
26/3/24 16:19,O18L10,0.0071,3,,,,
27/3/24 08:54,O18L10,0.0499,6,,,,
26/3/24 12:01,O18L10,0.5579,2,,,,
