Timestamp,Ref.,Weight,Number,,,,
3/9/24 17:17,H15L10,0,0,,,,
3/9/24 15:44,Q17L06,0,0,,,,
3/9/24 16:23,P15L04,0,0,,,,
3/9/24 16:21,P15L06,0,0,,,,
3/9/24 15:47,Q17L03,0,0,,,,
3/9/24 19:44,Q17L10,0,0,,,,
3/9/24 15:41,Q17L08,0,0,,,,
3/9/24 19:54,Q17L03,0,0,,,,
3/9/24 19:48,Q17L07,0,0,,,,
3/9/24 19:03,K18L07,0,0,,,,
3/9/24 20:29,P15L04,0,0,,,,
3/9/24 19:45,Q17L09,0,0,,,,
3/9/24 21:05,D15L10,0,0,,,,
3/9/24 20:32,P15L02,0,0,,,,
3/9/24 20:33,P15L01,0,0,,,,
3/9/24 21:09,D15L07,0,0,,,,
3/9/24 21:25,H15L06,0,0,,,,
3/9/24 21:07,D15L08,0,0,,,,
3/9/24 20:25,P15L08,0,0,,,,
3/9/24 20:23,P15L10,0,0,,,,
3/9/24 21:29,H15L03,0,0,,,,
3/9/24 21:16,D15L01,0,0,,,,
3/9/24 21:20,H15L10,0,0,,,,
3/9/24 21:11,D15L05,0,0,,,,
3/9/24 21:27,H15L05,0,0,,,,
3/9/24 21:10,D15L06,0,0,,,,
3/9/24 16:26,P15L02,0,0,,,,
3/9/24 19:52,Q17L05,0,0,,,,
3/9/24 19:56,Q17L02,0,0,,,,
3/9/24 21:06,D15L09,0,0,,,,
3/9/24 16:24,P15L03,0,0,,,,
3/9/24 19:00,K18L10,0,0,,,,
3/9/24 15:02,K18L08,0,0,,,,
3/9/24 15:03,K18L07,0,0,,,,
4/9/24 08:39,P15L10,0.0047,1,,,,
4/9/24 08:46,P15L04,0.0283,1,,,,
4/9/24 08:44,P15L06,0.0222,1,,,,
4/9/24 08:45,P15L05,0.0023,1,,,,
4/9/24 08:40,P15L09,0.0525,4,,,,
4/9/24 08:07,Q17L01,0.0013,1,,,,
4/9/24 08:49,P15L02,0.0084,2,,,,
4/9/24 08:42,P15L08,0.0076,1,,,,
4/9/24 07:06,K18L06,0.0043,1,,,,
4/9/24 07:04,K18L07,0.1474,7,,,,
4/9/24 07:59,Q17L07,0.0091,1,,,,
4/9/24 08:43,P15L07,0.0153,1,,,,
4/9/24 08:05,Q17L03,0.0564,2,,,,
4/9/24 07:11,K18L02,0.0332,2,,,,
4/9/24 08:48,P15L03,0.0217,1,,,,
4/9/24 07:12,K18L01,0.0554,5,,,,
4/9/24 07:00,K18L10,0.0381,2,,,,
4/9/24 09:44,D15L02,0.0095,1,,,,
4/9/24 09:59,H15L04,0.0219,2,,,,
4/9/24 09:57,H15L05,0.0362,1,,,,
4/9/24 09:36,D15L07,0.0947,1,,,,
4/9/24 09:56,H15L06,0.0335,1,,,,
4/9/24 09:39,D15L05,0.1091,3,,,,
4/9/24 09:41,D15L04,0.0382,4,,,,
4/9/24 07:10,K18L03,0.0475,2,,,,
4/9/24 07:09,K18L04,0.3085,2,,,,
4/9/24 09:43,D15L03,0.0075,3,,,,
4/9/24 09:52,H15L09,0.0759,4,,,,
4/9/24 09:53,H15L08,0.0187,1,,,,
4/9/24 10:03,H15L01,0.0072,2,,,,
4/9/24 10:02,H15L02,0.0137,1,,,,
4/9/24 07:56,Q17L09,0.5662,1,,,,
4/9/24 07:57,Q17L08,0.2335,2,,,,
4/9/24 08:00,Q17L06,0.2522,3,,,,
4/9/24 07:02,K18L08,0.2768,2,,,,
4/9/24 10:00,H15L03,0.1043,2,,,,
4/9/24 09:32,D15L10,0.0206,14,,,,
4/9/24 09:51,H15L10,0.0279,2,,,,
4/9/24 09:45,D15L01,0,0,,,,
4/9/24 09:34,D15L09,0,0,,,,
4/9/24 09:37,D15L06,0,0,,,,
4/9/24 09:35,D15L08,0,0,,,,
4/9/24 07:01,K18L09,0,0,,,,
4/9/24 07:07,K18L05,0,0,,,,
4/9/24 08:04,Q17L04,0,0,,,,
4/9/24 08:03,Q17L05,0,0,,,,
4/9/24 08:06,Q17L02,0,0,,,,
4/9/24 08:50,P15L01,0,0,,,,
4/9/24 07:54,Q17L10,0,0,,,,
4/9/24 09:55,H15L07,0,0,,,,
