Timestamp,Ref.,Weight,Number
6/2/24 16:07,K18L10,0.0130,4
6/2/24 16:43,H15L05,0.0282,4
6/2/24 16:00,K18L01,0.0090,4
6/2/24 16:50,H15L07,0.0301,5
6/2/24 18:55,D15L02,0.0054,4
6/2/24 16:46,H15L08,0.0052,3
6/2/24 12:13,H15L02,0.0092,2
6/2/24 12:21,H15L07,0.0537,6
6/2/24 20:08,K18L09,0.0000,0
6/2/24 11:42,K18L07,0.0200,6
6/2/24 20:46,H15L08,1.4650,6
7/2/24 09:32,P15L01,0.0072,5
6/2/24 13:14,Q17L07,0.0301,2
7/2/24 07:00,K18L01,0.0110,1
7/2/24 18:18,P15L07,0.0219,10
7/2/24 09:47,P15L03,0.0022,3
6/2/24 14:36,D15L10,0.0079,3
6/2/24 17:40,Q17L10,0.0336,5
6/2/24 14:38,D15L09,0.0114,3
7/2/24 09:35,P15L02,0.0877,6
6/2/24 17:37,Q17L05,0.1840,4
6/2/24 18:16,P15L09,0.0129,5
6/2/24 23:00,D15L02,0.0103,1
6/2/24 14:27,D15L01,0.0000,0
6/2/24 17:44,Q17L06,0.0704,1
6/2/24 12:26,H15L03,0.0085,6
7/2/24 07:58,H15L04,0.0194,1
7/2/24 08:57,Q17L08,0.1545,3
6/2/24 13:07,Q17L05,0.1000,5
6/2/24 13:48,P15L10,0.0102,5
6/2/24 13:41,P15L02,0.0079,3
6/2/24 13:42,P15L05,0.0251,7
6/2/24 14:34,D15L08,0.0041,2
6/2/24 22:58,D15L01,0.0376,1
6/2/24 13:58,P15L03,0.0056,2
6/2/24 13:03,Q17L01,0.0120,2
7/2/24 07:11,K18L09,0.0785,5
6/2/24 14:28,D15L02,0.0012,1
6/2/24 14:40,D15L07,0.0031,4
6/2/24 12:14,H15L05,0.0070,1
6/2/24 13:52,P15L07,0.0086,4
6/2/24 13:50,P15L09,0.0042,2
7/2/24 07:16,K18L04,0.0146,13
6/2/24 20:12,K18L04,0.0144,9
6/2/24 20:41,H15L02,0.0298,6
6/2/24 20:50,H15L07,0.0093,3
6/2/24 20:02,K18L02,0.0370,5
6/2/24 11:35,K18L05,0.0033,2
6/2/24 18:19,P15L06,0.1024,5
6/2/24 18:07,P15L01,0.0825,9
7/2/24 07:52,H15L09,0.0535,3
7/2/24 09:46,P15L04,0.0349,9
7/2/24 07:57,H15L10,0.2319,7
6/2/24 18:13,P15L08,0.0058,3
7/2/24 09:01,Q17L07,0.1603,11
7/2/24 07:45,H15L01,0.0062,3
7/2/24 10:22,D15L01,0.0366,3
7/2/24 07:49,H15L08,0.0348,4
7/2/24 09:00,Q17L09,2.8733,3
6/2/24 12:25,H15L04,0.0043,1
6/2/24 20:42,H15L05,0.0104,2
6/2/24 11:41,K18L09,0.0094,4
6/2/24 13:16,Q17L06,0.0016,1
6/2/24 20:13,K18L03,0.0053,3
6/2/24 12:11,H15L01,0.0556,8
6/2/24 20:42,H15L01,0.0086,5
6/2/24 20:49,H15L09,0.0035,1
6/2/24 11:37,K18L08,0.0055,7
6/2/24 12:19,H15L09,0.1056,3
6/2/24 13:46,P15L08,0.0736,5
6/2/24 13:19,Q17L03,0.0165,2
6/2/24 13:54,P15L06,0.0363,1
6/2/24 11:44,K18L06,0.0056,26
6/2/24 13:09,Q17L08,0.0086,2
6/2/24 13:56,P15L04,0.0000,0
6/2/24 12:18,H15L10,0.0015,1
7/2/24 10:28,D15L10,0.0276,4
7/2/24 10:36,D15L06,0.0824,4
6/2/24 13:12,Q17L09,0.0298,2
6/2/24 13:11,Q17L10,0.0000,0
6/2/24 13:05,Q17L02,0.0000,0
6/2/24 13:18,Q17L04,0.0664,3
6/2/24 20:05,K18L08,0.0045,6
6/2/24 11:30,K18L01,0.0443,6
6/2/24 20:00,K18L01,0.0285,8
6/2/24 11:48,K18L03,0.0035,1
6/2/24 21:35,Q17L01,0.1950,5
6/2/24 11:46,K18L04,0.0479,12
6/2/24 22:15,P15L08,0.0091,19
6/2/24 20:10,K18L07,0.0279,10
6/2/24 23:11,D15L06,0.0771,3
6/2/24 20:11,K18L06,0.0219,6
6/2/24 20:53,H15L04,0.0114,6
6/2/24 20:07,K18L10,0.0190,4
6/2/24 21:36,Q17L02,0.0237,5
6/2/24 21:38,Q17L05,0.0885,4
6/2/24 21:46,Q17L06,0.0144,2
6/2/24 21:44,Q17L07,0.0058,1
6/2/24 22:13,P15L05,0.0078,11
6/2/24 17:34,Q17L01,0.0152,1
7/2/24 07:04,K18L05,0.0440,2
7/2/24 10:26,D15L05,0.0114,1
7/2/24 07:48,H15L05,0.0039,1
6/2/24 20:47,H15L10,0.0226,4
7/2/24 07:06,K18L08,0.1019,18
6/2/24 18:09,P15L02,0.0080,3
7/2/24 08:52,Q17L02,0.0598,4
6/2/24 17:39,Q17L08,0.1229,1
6/2/24 20:55,H15L03,0.0044,1
7/2/24 09:05,Q17L04,2.9787,1
7/2/24 08:58,Q17L10,3.8224,3
6/2/24 16:10,K18L07,0.0000,0
6/2/24 21:41,Q17L10,0.0000,0
6/2/24 23:07,D15L09,0.0000,0
6/2/24 19:09,D15L03,0.0000,0
6/2/24 16:47,H15L10,0.0000,0
6/2/24 16:05,K18L08,0.0000,0
6/2/24 16:02,K18L02,0.0000,0
6/2/24 16:03,K18L05,0.0000,0
6/2/24 21:43,Q17L09,0.0000,0
6/2/24 17:41,Q17L09,0.0000,0
6/2/24 18:57,D15L05,0.0000,0
6/2/24 19:06,D15L06,0.0000,0
6/2/24 17:43,Q17L07,0.0000,0
6/2/24 16:12,K18L06,0.0000,0
6/2/24 20:04,K18L05,0.0000,0
6/2/24 13:39,P15L01,0.0000,0
6/2/24 23:02,D15L05,0.0000,0
6/2/24 11:39,K18L10,0.0000,0
6/2/24 17:45,Q17L04,0.0000,0
6/2/24 14:31,D15L05,0.0000,0
6/2/24 14:41,D15L06,0.0000,0
6/2/24 14:43,D15L04,0.0000,0
6/2/24 20:51,H15L06,0.0000,0
7/2/24 10:26,D15L08,0.0000,0
7/2/24 07:08,K18L10,0.0000,0
