Timestamp,Ref.,Weight,Number,,,,
16/10/24 19:06,K18L04,0,0,,,,
16/10/24 21:36,Q17L09,0,0,,,,
16/10/24 13:51,Q17L01,0,0,,,,
16/10/24 13:08,P15L04,0,0,,,,
16/10/24 13:01,P15L09,0,0,,,,
16/10/24 12:11,D15L03,0,0,,,,
16/10/24 13:10,P15L02,0,0,,,,
16/10/24 12:08,D15L05,0,0,,,,
16/10/24 13:12,P15L01,0,0,,,,
16/10/24 13:06,P15L05,0,0,,,,
17/10/24 09:07,P15L06,0,0,,,,
17/10/24 07:47,H15L05,0,0,,,,
16/10/24 13:39,Q17L10,0,0,,,,
16/10/24 19:08,K18L02,0,0,,,,
16/10/24 13:40,Q17L09,0,0,,,,
16/10/24 11:53,H15L03,0,0,,,,
16/10/24 12:02,D15L09,0,0,,,,
17/10/24 09:06,P15L07,0,0,,,,
16/10/24 13:43,Q17L07,0,0,,,,
16/10/24 11:11,K18L02,0,0,,,,
16/10/24 11:44,H15L10,0,0,,,,
16/10/24 12:10,D15L04,0,0,,,,
16/10/24 12:06,D15L06,0,0,,,,
17/10/24 09:05,P15L08,0,0,,,,
16/10/24 21:47,Q17L01,0,0,,,,
16/10/24 21:41,Q17L05,0,0,,,,
16/10/24 21:39,Q17L07,0,0,,,,
16/10/24 19:46,H15L02,0,0,,,,
17/10/24 09:45,Q17L07,0,0,,,,
16/10/24 13:46,Q17L05,0,0,,,,
16/10/24 16:00,D15L06,0,0,,,,
16/10/24 16:03,D15L04,0,0,,,,
16/10/24 15:58,D15L08,0,0,,,,
16/10/24 16:02,D15L05,0,0,,,,
16/10/24 16:50,P15L09,0,0,,,,
16/10/24 17:32,Q17L03,0,0,,,,
16/10/24 21:43,Q17L04,0,0,,,,
16/10/24 21:46,Q17L02,0,0,,,,
16/10/24 21:00,P15L08,0,0,,,,
16/10/24 20:59,P15L09,0,0,,,,
16/10/24 21:01,P15L07,0,0,,,,
16/10/24 21:02,P15L06,0,0,,,,
16/10/24 21:09,P15L01,0,0,,,,
16/10/24 19:52,D15L10,0,0,,,,
16/10/24 20:00,D15L03,0,0,,,,
16/10/24 19:57,D15L05,0,0,,,,
16/10/24 15:10,K18L02,0,0,,,,
16/10/24 21:06,P15L03,0,0,,,,
16/10/24 12:13,D15L01,0,0,,,,
16/10/24 16:58,P15L08,0,0,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
